comfort,mental_health_pre,mental_health_since,wellbeing_since,gender,age,partner,species,loneliness_pre,loneliness_since
48,20,21,22,female,55_64,not_living_partner,dog,4,9
41,18,18,19,female,18_24,not_living_partner,cat,4,7
48,23,19,19,male,55_64,not_living_partner,dog,5,9
48,22,22,22,female,55_64,not_living_partner,dog,6,6
42,21,20,10,female,55_64,not_living_partner,dog,3,3
48,19,22,16,female,55_64,living_partner,dog,3,3
48,18,22,19,female,55_64,living_partner,dog,3,3
48,18,21,21,female,18_24,not_living_partner,cat,4,7
48,17,20,23,female,25_34,living_partner,dog,6,4
48,20,21,17,female,65_70,not_living_partner,dog,6,6
39,23,23,22,male,55_64,living_partner,dog,3,5
45,18,20,10,female,65_70,living_partner,dog,3,3
45,21,23,27,female,55_64,not_living_partner,dog,3,7
47,23,21,21,female,35_44,living_partner,dog,4,5
47,20,19,21,female,45_54,living_partner,dog,6,5
48,14,17,15,female,45_54,living_partner,dog,5,6
48,20,20,8,female,55_64,living_partner,cat,3,3
47,22,19,19,female,25_34,living_partner,cat,5,6
37,21,20,22,female,65_70,not_living_partner,dog,9,9
45,21,22,20,female,55_64,not_living_partner,dog,6,5
48,19,20,20,female,35_44,living_partner,cat,5,6
41,19,21,18,female,55_64,living_partner,dog,3,3
45,24,19,23,female,45_54,not_living_partner,dog,3,7
45,24,19,25,female,45_54,not_living_partner,dog,9,9
48,22,19,11,female,55_64,living_partner,dog,3,3
42,24,20,22,female,35_44,not_living_partner,dog,5,7
47,21,20,22,female,45_54,living_partner,dog,6,5
48,20,19,27,female,55_64,not_living_partner,dog,5,6
43,20,20,14,female,18_24,not_living_partner,dog,3,4
48,22,23,22,female,35_44,living_partner,dog,6,5
48,23,16,18,female,45_54,not_living_partner,dog,6,8
48,19,17,19,female,18_24,not_living_partner,small,3,3
45,20,19,14,female,45_54,not_living_partner,cat,3,3
48,19,20,18,female,55_64,living_partner,dog,5,6
41,22,22,15,female,55_64,living_partner,cat,3,7
44,22,21,21,female,35_44,not_living_partner,dog,7,6
12,21,20,21,female,55_64,living_partner,dog,9,9
48,18,20,10,female,25_34,living_partner,cat,4,4
48,21,21,18,female,55_64,not_living_partner,dog,9,9
48,20,18,14,female,18_24,living_partner,dog,5,5
48,21,19,25,female,70_over,not_living_partner,cat,4,6
37,19,21,14,female,35_44,living_partner,dog,5,5
48,19,21,17,female,25_34,living_partner,dog,6,4
48,14,18,16,female,35_44,not_living_partner,cat,6,6
45,21,22,17,female,55_64,living_partner,dog,3,4
46,22,21,17,female,35_44,living_partner,dog,6,4
47,20,20,17,female,18_24,living_partner,cat,3,4
43,22,23,24,female,55_64,not_living_partner,dog,3,6
46,17,19,14,female,18_24,not_living_partner,cat,3,3
46,23,21,22,female,55_64,living_partner,dog,4,6
40,19,15,23,female,25_34,living_partner,dog,5,5
46,20,20,17,female,45_54,living_partner,dog,3,5
48,23,23,16,female,65_70,not_living_partner,dog,3,6
34,20,22,21,female,65_70,living_partner,dog,6,5
48,18,19,26,female,35_44,living_partner,dog,9,9
38,21,21,10,female,65_70,not_living_partner,cat,3,3
44,16,15,24,female,25_34,not_living_partner,dog,9,9
46,21,19,15,female,45_54,not_living_partner,cat,3,3
44,20,21,27,female,25_34,living_partner,dog,4,6
48,19,19,19,female,45_54,living_partner,dog,8,8
36,20,18,14,female,35_44,living_partner,dog,6,5
48,22,20,19,female,35_44,living_partner,dog,4,4
48,18,22,24,female,25_34,living_partner,dog,4,6
48,19,20,15,female,55_64,not_living_partner,dog,6,6
48,21,18,19,female,45_54,living_partner,dog,3,3
36,22,21,22,female,55_64,living_partner,cat,6,7
48,22,22,14,female,45_54,living_partner,dog,3,3
47,20,21,19,female,55_64,living_partner,dog,6,5
46,20,20,12,female,35_44,living_partner,dog,3,3
43,16,19,15,female,18_24,not_living_partner,dog,3,3
47,25,21,16,female,25_34,living_partner,dog,6,4
39,20,21,14,female,18_24,not_living_partner,cat,3,3
48,22,18,18,female,65_70,not_living_partner,dog,6,9
44,20,21,20,female,55_64,living_partner,dog,6,7
27,22,19,12,female,55_64,living_partner,dog,3,3
48,21,19,17,female,25_34,not_living_partner,dog,8,7
48,22,22,21,female,45_54,living_partner,cat,6,6
35,19,16,25,female,35_44,living_partner,dog,6,4
48,21,21,20,female,25_34,not_living_partner,dog,3,7
47,19,17,20,female,55_64,living_partner,dog,6,6
45,22,22,15,female,55_64,not_living_partner,dog,4,4
48,21,22,13,female,70_over,not_living_partner,dog,3,3
48,20,20,22,female,55_64,living_partner,dog,6,6
47,22,19,27,female,45_54,not_living_partner,dog,3,8
48,19,18,20,female,45_54,not_living_partner,dog,6,6
47,22,20,21,female,45_54,living_partner,dog,3,4
48,21,22,18,female,25_34,not_living_partner,cat,5,3
47,21,20,14,female,65_70,living_partner,dog,4,3
47,20,19,18,female,70_over,not_living_partner,dog,5,6
48,20,21,21,female,45_54,not_living_partner,dog,6,7
48,21,21,16,female,55_64,living_partner,dog,3,3
36,22,21,18,female,65_70,living_partner,dog,4,6
48,20,18,21,female,45_54,living_partner,dog,3,7
48,20,18,18,female,25_34,living_partner,dog,3,5
48,22,21,15,female,35_44,living_partner,dog,3,3
48,20,20,19,male,65_70,living_partner,other,6,6
47,19,17,16,female,25_34,living_partner,dog,3,5
47,18,18,21,female,45_54,not_living_partner,dog,8,7
43,22,22,16,male,65_70,living_partner,dog,3,3
35,20,24,24,female,18_24,not_living_partner,dog,3,6
48,20,19,28,pref_not_say,18_24,not_living_partner,dog,5,6
43,19,17,17,female,45_54,living_partner,dog,3,3
48,21,21,19,female,35_44,living_partner,dog,4,5
48,20,20,7,female,35_44,living_partner,dog,3,3
48,19,20,19,female,45_54,living_partner,dog,3,5
42,24,21,14,female,55_64,living_partner,dog,3,3
48,11,17,17,female,18_24,not_living_partner,dog,3,6
48,19,20,21,female,55_64,living_partner,cat,3,6
48,18,17,23,female,45_54,living_partner,dog,6,6
42,21,23,22,female,45_54,living_partner,dog,8,9
48,22,22,15,female,55_64,not_living_partner,dog,5,5
48,17,17,17,male,45_54,living_partner,dog,4,6
48,20,19,20,female,35_44,living_partner,dog,6,5
48,22,20,22,female,45_54,not_living_partner,dog,4,9
48,26,21,16,female,55_64,not_living_partner,dog,4,5
45,23,21,22,female,65_70,living_partner,dog,4,6
48,22,23,14,female,45_54,living_partner,dog,3,3
48,21,19,23,male,55_64,living_partner,dog,4,6
48,24,25,19,female,35_44,living_partner,dog,3,5
37,16,17,16,female,35_44,living_partner,dog,4,4
45,21,25,15,female,45_54,living_partner,cat,3,3
48,23,22,18,female,35_44,living_partner,dog,5,3
48,18,18,21,female,35_44,living_partner,small,3,3
45,25,20,26,female,45_54,living_partner,dog,4,5
48,24,20,27,female,55_64,not_living_partner,dog,4,9
44,21,20,25,female,25_34,living_partner,dog,3,4
45,19,17,20,female,25_34,not_living_partner,dog,4,6
42,24,24,17,female,65_70,living_partner,dog,3,4
48,21,23,17,female,65_70,living_partner,dog,3,4
48,18,22,23,male,25_34,not_living_partner,dog,5,7
45,20,19,21,female,35_44,living_partner,dog,6,6
48,17,18,22,female,35_44,living_partner,dog,6,5
37,24,22,24,female,35_44,living_partner,dog,8,8
41,22,22,23,female,55_64,not_living_partner,dog,3,9
48,18,18,27,female,18_24,not_living_partner,dog,7,8
44,22,19,19,female,55_64,not_living_partner,dog,5,5
39,19,21,19,female,35_44,living_partner,dog,6,3
29,22,20,23,female,45_54,living_partner,dog,6,8
48,23,21,14,female,35_44,not_living_partner,dog,7,6
48,20,20,17,female,35_44,not_living_partner,cat,5,4
35,22,17,26,another,35_44,not_living_partner,dog,3,3
12,19,20,16,female,45_54,not_living_partner,cat,9,8
48,24,21,20,female,45_54,living_partner,dog,3,5
48,19,20,22,female,25_34,not_living_partner,dog,4,6
13,18,18,25,female,25_34,not_living_partner,dog,6,6
46,20,19,24,female,35_44,living_partner,dog,8,8
41,21,22,11,female,55_64,not_living_partner,dog,3,3
48,22,20,18,female,45_54,living_partner,dog,3,6
46,19,20,16,female,65_70,living_partner,cat,3,4
47,21,18,14,female,45_54,living_partner,dog,3,4
48,20,21,25,female,35_44,not_living_partner,dog,4,7
12,21,20,18,female,45_54,not_living_partner,dog,4,5
41,21,22,13,female,45_54,not_living_partner,dog,3,3
36,23,22,18,female,25_34,living_partner,cat,8,8
46,19,22,19,female,45_54,living_partner,dog,4,4
48,13,19,23,female,18_24,not_living_partner,dog,4,6
48,22,20,22,female,45_54,living_partner,cat,3,3
48,21,21,16,female,35_44,not_living_partner,dog,3,4
42,21,20,16,female,55_64,living_partner,dog,7,5
41,21,21,14,female,45_54,living_partner,dog,3,5
45,20,19,19,female,25_34,not_living_partner,dog,7,7
48,19,18,20,female,25_34,living_partner,dog,3,6
14,21,21,19,female,25_34,living_partner,dog,7,7
44,25,21,19,female,25_34,living_partner,dog,4,6
48,20,20,21,female,25_34,living_partner,bird,6,6
48,24,21,15,female,35_44,living_partner,dog,3,6
12,22,20,16,female,25_34,living_partner,dog,3,5
46,21,20,14,female,45_54,living_partner,dog,6,4
48,21,19,20,female,55_64,living_partner,dog,6,6
48,17,22,10,female,55_64,living_partner,dog,3,3
44,21,21,19,female,55_64,living_partner,cat,5,5
48,24,25,18,female,70_over,not_living_partner,dog,5,6
45,19,21,23,female,45_54,living_partner,dog,3,3
25,21,21,17,female,45_54,living_partner,dog,3,3
47,23,20,18,female,35_44,living_partner,dog,4,6
47,22,21,19,female,45_54,living_partner,dog,3,3
38,21,21,15,female,45_54,living_partner,dog,3,5
37,23,21,9,female,55_64,living_partner,cat,4,4
48,25,19,25,female,55_64,living_partner,dog,4,9
48,22,20,19,female,70_over,not_living_partner,dog,6,6
48,20,17,16,female,45_54,not_living_partner,dog,5,4
45,22,19,22,female,25_34,living_partner,dog,5,6
41,21,19,15,female,25_34,living_partner,cat,6,3
12,25,20,21,female,45_54,living_partner,dog,6,5
48,21,19,19,female,45_54,living_partner,dog,3,3
48,23,23,18,male,70_over,living_partner,dog,3,4
35,20,21,19,male,55_64,living_partner,dog,3,3
45,20,22,20,female,35_44,living_partner,dog,5,5
48,19,23,18,female,45_54,living_partner,cat,5,6
45,20,18,25,female,25_34,living_partner,dog,5,5
39,21,22,20,female,55_64,not_living_partner,dog,3,3
40,21,20,20,female,35_44,living_partner,dog,5,5
46,20,20,17,female,55_64,not_living_partner,dog,3,3
48,22,24,25,female,70_over,not_living_partner,dog,3,7
44,19,17,18,female,25_34,not_living_partner,dog,4,6
47,19,19,15,female,35_44,living_partner,dog,3,3
36,19,16,29,female,45_54,living_partner,dog,9,9
48,23,23,15,female,25_34,living_partner,dog,3,3
37,20,20,23,female,25_34,living_partner,dog,6,7
45,24,24,21,female,35_44,living_partner,cat,3,6
45,19,18,16,female,45_54,not_living_partner,cat,3,7
42,19,19,13,female,70_over,not_living_partner,dog,3,3
42,19,21,22,female,35_44,living_partner,dog,3,4
47,19,18,19,female,35_44,living_partner,dog,5,5
48,22,19,15,female,25_34,not_living_partner,dog,6,6
45,19,21,19,female,55_64,not_living_partner,cat,5,3
44,21,23,19,female,45_54,living_partner,dog,4,3
48,21,21,14,female,25_34,living_partner,dog,4,3
41,21,21,15,female,45_54,living_partner,dog,3,3
48,18,21,21,female,45_54,living_partner,cat,4,5
43,22,16,28,female,45_54,not_living_partner,dog,4,9
42,24,18,23,female,55_64,not_living_partner,dog,3,6
48,20,18,22,female,45_54,not_living_partner,cat,5,3
40,22,20,15,female,35_44,not_living_partner,dog,3,4
47,18,16,23,female,18_24,not_living_partner,dog,3,7
37,22,20,18,female,35_44,not_living_partner,cat,8,7
48,23,21,18,female,55_64,not_living_partner,dog,5,5
12,22,22,20,female,55_64,living_partner,dog,6,4
45,22,22,12,female,45_54,living_partner,dog,4,4
48,23,26,19,female,18_24,not_living_partner,dog,4,5
48,15,18,19,female,18_24,living_partner,cat,6,6
48,18,21,17,female,45_54,not_living_partner,dog,6,6
48,24,26,17,female,70_over,not_living_partner,dog,3,3
48,20,20,16,female,35_44,living_partner,dog,5,5
45,21,21,19,female,25_34,living_partner,cat,8,6
47,18,19,22,female,18_24,not_living_partner,dog,3,7
44,17,20,16,female,45_54,living_partner,cat,4,5
44,19,21,9,female,35_44,living_partner,dog,6,4
48,21,23,14,male,45_54,not_living_partner,dog,4,6
48,21,21,11,female,45_54,not_living_partner,cat,3,3
48,18,21,17,female,45_54,living_partner,cat,3,4
48,20,21,21,female,55_64,not_living_partner,cat,6,6
37,22,23,13,female,65_70,living_partner,dog,4,3
48,23,22,23,female,35_44,not_living_partner,dog,6,8
45,19,20,16,female,55_64,living_partner,dog,3,4
48,22,21,14,female,55_64,living_partner,dog,3,4
44,24,24,15,female,65_70,not_living_partner,dog,3,5
43,20,19,19,female,25_34,living_partner,dog,3,3
46,20,20,13,female,25_34,not_living_partner,dog,5,3
41,21,22,20,female,25_34,not_living_partner,dog,6,6
48,21,22,16,female,45_54,not_living_partner,dog,3,3
46,19,20,13,female,25_34,living_partner,dog,6,4
48,20,21,14,male,35_44,living_partner,dog,4,4
47,20,21,14,female,45_54,not_living_partner,dog,3,4
48,23,21,20,female,55_64,living_partner,dog,6,7
46,22,23,23,female,70_over,living_partner,cat,3,8
47,16,15,23,female,25_34,living_partner,dog,3,5
48,23,22,26,female,70_over,living_partner,dog,9,9
47,22,19,20,female,25_34,living_partner,cat,4,5
37,21,18,25,female,18_24,living_partner,cat,3,5
47,13,13,26,female,18_24,not_living_partner,dog,5,7
36,18,18,22,female,55_64,living_partner,cat,5,6
48,19,20,16,female,45_54,not_living_partner,dog,3,3
47,21,21,16,female,70_over,living_partner,dog,3,5
48,21,21,16,female,18_24,living_partner,cat,8,4
39,20,20,14,female,70_over,not_living_partner,dog,3,3
48,22,16,23,female,55_64,living_partner,cat,5,9
46,21,21,13,male,55_64,living_partner,dog,4,3
48,18,18,13,female,35_44,living_partner,dog,3,3
48,18,19,23,female,18_24,not_living_partner,cat,3,5
48,18,19,19,female,18_24,not_living_partner,dog,5,5
45,18,18,15,female,45_54,not_living_partner,dog,3,4
14,17,19,17,female,18_24,not_living_partner,dog,7,5
48,22,21,21,male,45_54,living_partner,cat,5,7
48,17,18,16,female,55_64,not_living_partner,dog,6,5
44,19,18,19,female,18_24,not_living_partner,dog,4,5
46,23,20,12,female,55_64,living_partner,dog,6,3
42,18,20,16,female,25_34,living_partner,dog,4,3
43,19,15,19,female,45_54,living_partner,cat,7,9
48,19,18,16,female,18_24,living_partner,dog,3,6
48,22,21,16,female,25_34,living_partner,dog,3,4
48,13,17,25,female,18_24,not_living_partner,dog,3,4
40,21,19,21,female,45_54,living_partner,dog,3,7
46,17,17,18,female,18_24,not_living_partner,cat,3,3
48,20,19,21,female,55_64,not_living_partner,dog,3,5
48,19,16,23,female,25_34,living_partner,dog,3,5
46,22,21,15,female,55_64,living_partner,dog,3,4
44,24,26,18,female,70_over,not_living_partner,cat,6,6
44,17,18,23,female,25_34,not_living_partner,dog,7,7
48,20,18,12,female,70_over,not_living_partner,dog,3,3
44,20,21,15,female,55_64,living_partner,dog,3,6
43,17,17,22,female,18_24,not_living_partner,dog,5,7
44,20,19,23,female,25_34,not_living_partner,dog,4,3
48,21,21,14,female,25_34,living_partner,dog,3,3
48,21,21,13,male,45_54,living_partner,dog,5,3
36,18,17,13,male,18_24,not_living_partner,cat,3,9
45,19,21,14,female,45_54,not_living_partner,cat,9,9
48,21,19,25,female,55_64,living_partner,dog,4,9
22,22,21,11,female,45_54,not_living_partner,dog,6,5
12,22,22,13,female,70_over,living_partner,dog,3,4
48,19,19,21,female,25_34,living_partner,dog,4,7
39,21,21,10,female,18_24,living_partner,cat,3,3
48,22,22,19,female,25_34,not_living_partner,dog,5,5
48,20,18,22,female,45_54,not_living_partner,dog,4,7
47,20,25,20,female,55_64,living_partner,cat,4,9
40,18,18,18,female,35_44,not_living_partner,cat,4,4
40,24,24,22,female,45_54,living_partner,dog,8,4
46,22,22,16,male,45_54,living_partner,dog,3,4
39,17,16,20,female,35_44,living_partner,dog,4,5
47,18,19,15,female,18_24,not_living_partner,dog,6,6
48,22,25,16,female,45_54,living_partner,dog,3,5
48,17,17,23,female,35_44,living_partner,cat,8,8
48,21,22,21,female,35_44,living_partner,dog,4,4
44,22,19,19,female,55_64,living_partner,cat,3,5
48,19,20,22,female,45_54,living_partner,dog,7,7
48,20,21,23,female,25_34,not_living_partner,dog,6,7
27,21,21,20,female,18_24,living_partner,cat,3,5
41,21,16,23,male,18_24,not_living_partner,dog,4,9
48,22,21,19,female,35_44,living_partner,dog,3,3
47,18,19,21,female,55_64,living_partner,dog,3,4
48,19,19,17,female,55_64,not_living_partner,cat,3,3
48,20,20,18,male,55_64,living_partner,dog,5,5
39,22,24,18,male,35_44,living_partner,cat,3,6
36,14,17,12,female,25_34,not_living_partner,cat,7,7
48,20,20,13,female,65_70,not_living_partner,cat,6,7
45,20,21,22,female,35_44,not_living_partner,dog,3,3
48,18,16,20,female,25_34,living_partner,cat,3,4
48,16,15,26,female,25_34,not_living_partner,cat,9,9
27,19,21,20,female,35_44,living_partner,small,5,5
45,23,18,24,female,45_54,not_living_partner,cat,7,8
47,22,22,17,male,35_44,living_partner,dog,4,4
41,18,18,20,male,25_34,living_partner,dog,4,4
48,21,22,21,female,45_54,living_partner,cat,3,3
48,19,17,24,female,35_44,not_living_partner,dog,7,9
43,21,23,17,female,70_over,not_living_partner,cat,9,9
42,22,26,24,male,25_34,not_living_partner,cat,6,8
48,18,17,25,female,25_34,not_living_partner,cat,5,8
42,24,22,23,female,25_34,living_partner,dog,5,7
48,20,20,19,female,35_44,living_partner,dog,3,3
23,20,17,15,female,45_54,living_partner,bird,5,6
48,19,18,18,female,35_44,living_partner,cat,7,3
39,19,21,17,female,45_54,living_partner,cat,3,3
48,21,22,19,female,45_54,not_living_partner,small,3,6
48,23,20,13,female,45_54,not_living_partner,dog,8,4
45,20,18,12,female,25_34,living_partner,cat,3,4
40,22,22,13,female,35_44,not_living_partner,cat,3,3
44,21,20,11,female,55_64,living_partner,dog,5,6
48,24,20,12,female,45_54,living_partner,dog,4,6
36,18,20,7,female,35_44,living_partner,cat,3,4
48,18,19,13,female,25_34,living_partner,dog,4,6
41,20,22,15,female,45_54,living_partner,dog,6,3
47,25,25,14,female,45_54,living_partner,dog,5,5
48,21,21,20,female,35_44,living_partner,cat,6,5
45,18,17,21,female,18_24,not_living_partner,cat,7,7
47,19,20,23,female,25_34,living_partner,dog,3,6
47,18,19,17,female,35_44,living_partner,dog,5,4
48,19,21,8,male,35_44,living_partner,cat,3,3
48,30,24,16,female,70_over,living_partner,dog,3,3
46,21,20,22,female,35_44,living_partner,dog,4,5
46,20,20,16,male,25_34,living_partner,dog,3,3
43,21,22,21,female,55_64,living_partner,cat,4,5
41,18,18,17,female,35_44,not_living_partner,cat,4,5
48,20,17,11,female,55_64,living_partner,dog,5,5
40,18,19,20,female,25_34,not_living_partner,dog,3,3
45,24,21,21,female,55_64,not_living_partner,dog,7,5
35,22,22,9,female,45_54,not_living_partner,reptile,3,3
47,15,20,17,female,25_34,living_partner,cat,5,5
40,22,20,20,female,35_44,living_partner,cat,4,5
37,22,20,23,female,35_44,not_living_partner,dog,3,7
47,21,22,15,female,55_64,living_partner,cat,3,4
33,24,24,18,female,55_64,living_partner,cat,3,4
42,20,18,17,female,45_54,living_partner,cat,3,5
41,22,21,15,female,25_34,living_partner,dog,3,4
12,23,22,16,female,35_44,living_partner,cat,3,3
47,22,20,18,female,25_34,living_partner,cat,4,5
44,21,17,21,female,45_54,not_living_partner,dog,3,6
48,25,25,24,female,45_54,living_partner,dog,3,5
48,19,20,13,female,45_54,living_partner,cat,4,3
35,20,20,12,male,25_34,living_partner,dog,4,5
36,20,20,14,female,35_44,not_living_partner,cat,4,6
46,24,24,17,female,45_54,living_partner,dog,3,6
48,26,20,24,female,45_54,living_partner,dog,7,9
48,21,20,21,female,35_44,living_partner,cat,5,5
47,18,21,17,male,55_64,living_partner,small,9,5
44,20,16,21,female,55_64,living_partner,cat,3,3
48,22,21,13,female,45_54,not_living_partner,cat,6,6
12,22,22,16,male,70_over,living_partner,dog,3,3
38,17,19,20,female,35_44,living_partner,cat,5,4
48,21,19,17,female,55_64,living_partner,dog,3,6
36,20,18,18,female,55_64,living_partner,dog,5,6
41,18,14,25,another,25_34,living_partner,cat,6,7
46,22,18,30,female,25_34,not_living_partner,dog,8,8
45,22,22,17,female,35_44,living_partner,dog,4,4
42,15,16,23,female,25_34,not_living_partner,fish,9,8
44,22,21,17,female,35_44,living_partner,dog,5,5
47,22,21,21,male,45_54,living_partner,dog,3,4
36,23,23,17,male,65_70,living_partner,dog,3,4
30,16,14,20,female,25_34,living_partner,small,4,5
